event_id,timestamp,user_id,employee_name,department,role,location,resource_type,action_type,records_accessed,historical_avg_access,risk_score,anomaly_score,threat_type,severity,label
EVT04726,2026-05-14 20:53:00,U8749,Yutika Vasa,Marketing,Manager,Bangalore,Database,Write,594,598,25,0.05,None,Low,Normal
EVT04727,2026-01-01 04:37:00,U8115,Jagvi Biswas,Legal,Analyst,Mumbai,Database,Download,461,499,25,0.003,None,Low,Normal
EVT04728,2026-03-15 01:23:00,U2391,Harrison Pingle,IT Security,Executive,Hyderabad,API,Read,396,413,2,0.296,None,Low,Normal
EVT04729,2026-09-20 21:43:00,U4890,Abhimanyu Misra,Finance,Executive,Delhi,File,Write,424,461,13,0.207,None,Low,Normal
EVT04730,2026-04-09 00:57:00,U9218,Balendra Trivedi,Legal,Executive,Delhi,Database,Download,12000,1000,73,0.898,Credential Abuse,Critical,Threat
EVT04731,2026-08-19 22:45:00,U5503,Chaman Nagi,IT Security,Executive,Delhi,File,Write,218,243,12,0.009,None,Low,Normal
EVT04732,2026-04-22 12:51:00,U6543,Tanmayi Shan,IT Security,Developer,Chennai,API,Read,827,806,1,0.059,None,Low,Normal
EVT04733,2026-12-01 23:20:00,U7033,Dominic Lad,Operations,Manager,Mumbai,File,Read,466,567,3,0.152,None,Low,Normal
EVT04734,2026-06-24 18:15:00,U2399,Harrison Loyal,Marketing,Manager,Delhi,API,Download,236,258,29,0.152,None,Low,Normal
EVT04735,2026-05-17 19:59:00,U3255,Upkaar Ratti,Marketing,Analyst,Chennai,Database,Download,67,68,31,0.026,None,Low,Normal
EVT04736,2026-03-28 19:16:00,U1110,Darsh Kunda,HR,Developer,Bangalore,API,Read,513,482,32,0.262,None,Low,Normal
EVT04737,2026-11-28 07:46:00,U5287,Aarna Gill,Finance,System Admin,Pune,Database,Delete,489,530,34,0.002,None,Low,Normal
EVT04738,2026-03-07 16:49:00,U4730,Wyatt Banik,HR,Analyst,Pune,API,Read,52,48,18,0.247,None,Low,Normal
EVT04739,2026-02-28 00:40:00,U2534,Kabir Walla,Legal,Manager,Pune,API,Read,327,281,23,0.198,None,Low,Normal
EVT04740,2026-04-20 05:21:00,U8636,Indrajit Datta,IT Security,System Admin,Hyderabad,File,Delete,878,763,16,0.194,None,Low,Normal
EVT04741,2026-10-02 19:51:00,U2236,Brijesh Merchant,Marketing,Developer,Delhi,Database,Delete,909,993,35,0.223,None,Low,Normal
EVT04742,2026-08-28 01:21:00,U8260,Neha Saha,Engineering,System Admin,Bangalore,Database,Delete,15248,953,86,0.838,Data Exfiltration,High,Threat
EVT04743,2026-06-13 06:41:00,U4650,Shravya Babu,Marketing,Manager,Pune,Cloud Storage,Delete,708,643,28,0.036,None,Low,Normal
EVT04744,2026-10-03 16:30:00,U9903,Nathan Bhatt,Finance,Manager,Delhi,Cloud Storage,Download,751,670,8,0.116,None,Low,Normal
EVT04745,2026-04-25 22:14:00,U8496,Tripti Ghose,IT Security,System Admin,Pune,Database,Download,907,884,25,0.107,None,Low,Normal
EVT04746,2026-11-05 21:45:00,U7081,Aarna Sridhar,IT Security,Executive,Delhi,Cloud Storage,Delete,762,830,30,0.147,None,Low,Normal
EVT04747,2026-01-12 09:55:00,U1642,Shivani Chaudhari,Operations,Developer,Bangalore,Cloud Storage,Write,776,728,13,0.197,None,Low,Normal
EVT04748,2026-06-13 02:16:00,U4912,Vedant Ghosh,Engineering,System Admin,Mumbai,Database,Write,452,506,28,0.15,None,Low,Normal
EVT04749,2026-02-08 00:12:00,U8319,Dipta Deshpande,HR,Executive,Mumbai,File,Download,799,855,1,0.223,None,Low,Normal
EVT04750,2026-12-01 21:30:00,U4442,Upma Goel,HR,Analyst,Hyderabad,API,Read,149,179,22,0.154,None,Low,Normal
EVT04751,2026-01-11 23:06:00,U3693,Pranit Madan,Legal,Manager,Chennai,File,Delete,612,593,32,0.12,None,Low,Normal
EVT04752,2026-06-06 18:25:00,U9161,Rehaan Gour,IT Security,Analyst,Delhi,Database,Read,76,76,27,0.038,None,Low,Normal
EVT04753,2026-07-25 08:56:00,U4683,Hema Chander,IT Security,Developer,Mumbai,Database,Download,569,684,20,0.268,None,Low,Normal
EVT04754,2026-07-27 17:25:00,U9867,Bina Bhakta,Legal,System Admin,Delhi,Database,Read,685,673,29,0.226,None,Low,Normal
EVT04755,2026-08-19 05:56:00,U7178,Osha Om,HR,Developer,Hyderabad,Cloud Storage,Delete,12880,644,96,0.936,Data Exfiltration,Critical,Threat
EVT04756,2026-10-13 07:08:00,U8457,Diya Menon,HR,Developer,Bangalore,Cloud Storage,Write,7800,975,87,0.899,Data Exfiltration,High,Threat
EVT04757,2026-03-15 13:51:00,U7097,Faraj Choudhury,IT Security,System Admin,Delhi,Cloud Storage,Read,233,272,5,0.203,None,Low,Normal
EVT04758,2026-12-05 10:23:00,U2821,Ganga Sen,Finance,Developer,Mumbai,API,Read,535,543,31,0.243,None,Low,Normal
EVT04759,2026-01-17 06:37:00,U3455,Reva Arora,HR,Analyst,Hyderabad,Database,Download,946,907,3,0.094,None,Low,Normal
EVT04760,2026-03-21 08:39:00,U2472,Teerth Bajwa,Operations,Manager,Mumbai,Database,Download,5424,339,98,0.912,Data Exfiltration,Critical,Threat
EVT04761,2026-08-07 11:26:00,U6368,Ronith Bassi,Finance,Manager,Hyderabad,API,Delete,925,986,24,0.176,None,Low,Normal
EVT04762,2026-03-05 10:37:00,U6717,Anita Oak,Legal,System Admin,Delhi,API,Read,730,793,13,0.115,None,Low,Normal
EVT04763,2026-10-18 23:48:00,U6452,Lucky Aurora,Finance,Analyst,Delhi,File,Delete,478,441,14,0.098,None,Low,Normal
EVT04764,2026-01-02 01:09:00,U2053,Teerth Upadhyay,Marketing,Analyst,Delhi,File,Write,391,344,26,0.078,None,Low,Normal
EVT04765,2026-11-07 22:25:00,U8862,Balvan Vaidya,Operations,Executive,Pune,Database,Write,7174,422,78,0.719,Credential Abuse,High,Threat
EVT04766,2026-11-12 10:43:00,U5500,Gaurang Lal,IT Security,Executive,Bangalore,File,Write,815,896,23,0.275,None,Low,Normal
EVT04767,2026-09-13 16:59:00,U2243,Mekhala Tak,IT Security,Executive,Mumbai,Database,Download,637,704,14,0.18,None,Low,Normal
EVT04768,2026-10-22 04:54:00,U6963,Kiaan Tak,Finance,Manager,Hyderabad,Cloud Storage,Read,298,283,4,0.01,None,Low,Normal
EVT04769,2026-05-06 22:55:00,U8033,Waida Shan,IT Security,Developer,Hyderabad,File,Download,518,616,2,0.22,None,Low,Normal
EVT04770,2026-01-13 12:26:00,U6937,Oviya Amble,Finance,Executive,Bangalore,Cloud Storage,Write,682,609,16,0.17,None,Low,Normal
EVT04771,2026-10-12 17:48:00,U3082,Pranit Basu,Engineering,Executive,Hyderabad,API,Download,186,175,24,0.147,None,Low,Normal
EVT04772,2026-05-03 22:33:00,U5801,Zehaan Chahal,Marketing,Analyst,Hyderabad,API,Read,158,133,2,0.128,None,Low,Normal
EVT04773,2026-06-04 06:18:00,U3784,Rajata Babu,Engineering,Developer,Bangalore,Cloud Storage,Download,806,796,6,0.148,None,Low,Normal
EVT04774,2026-11-15 00:06:00,U1128,Yadavi Sachdeva,Operations,Executive,Bangalore,Database,Download,779,718,10,0.184,None,Low,Normal
EVT04775,2026-08-26 13:59:00,U3013,Om Sankaran,HR,Manager,Mumbai,API,Read,153,172,24,0.074,None,Low,Normal
EVT04776,2026-12-02 06:10:00,U3249,Jagrati Sani,Legal,Developer,Mumbai,Database,Delete,824,748,2,0.172,None,Low,Normal
EVT04777,2026-12-28 11:42:00,U2475,Upadhriti Bumb,IT Security,System Admin,Chennai,API,Write,14976,832,72,0.861,Privilege Escalation,Critical,Threat
EVT04778,2026-03-12 10:56:00,U7556,Hitesh Khosla,HR,System Admin,Hyderabad,Cloud Storage,Read,501,580,14,0.157,None,Low,Normal
EVT04779,2026-11-16 19:43:00,U4779,Samaksh Dewan,HR,Manager,Hyderabad,API,Write,328,311,17,0.048,None,Low,Normal
EVT04780,2026-06-06 10:34:00,U7434,Ridhi Sahota,Marketing,Analyst,Hyderabad,File,Delete,576,483,7,0.088,None,Low,Normal
EVT04781,2026-12-20 06:26:00,U9871,Kavya Gera,Engineering,System Admin,Mumbai,Database,Delete,984,976,17,0.14,None,Low,Normal
EVT04782,2026-06-06 10:25:00,U5474,Watika Badami,Engineering,Analyst,Bangalore,File,Download,458,473,20,0.2,None,Low,Normal
EVT04783,2026-05-13 21:31:00,U6731,Yachana Kaur,HR,Manager,Chennai,API,Write,10178,727,78,0.79,Credential Abuse,High,Threat
EVT04784,2026-09-26 17:31:00,U6230,Ekanta Puri,Finance,Executive,Pune,Cloud Storage,Download,341,403,21,0.277,None,Low,Normal
EVT04785,2026-03-30 00:38:00,U6279,Kabir Dugar,Legal,System Admin,Bangalore,Cloud Storage,Download,172,159,12,0.104,None,Low,Normal
EVT04786,2026-05-07 04:26:00,U4067,Zilmil Koshy,Finance,Developer,Hyderabad,Cloud Storage,Download,136,126,8,0.078,None,Low,Normal
EVT04787,2026-05-01 03:50:00,U5616,Aayush Dara,Marketing,Developer,Chennai,API,Download,680,581,8,0.105,None,Low,Normal
EVT04788,2026-06-23 01:36:00,U1095,Kashvi Ram,Engineering,System Admin,Chennai,API,Read,1005,912,4,0.153,None,Low,Normal
EVT04789,2026-01-04 03:23:00,U9217,Hardik Pant,Marketing,Manager,Hyderabad,Database,Write,10100,505,81,0.753,Data Exfiltration,High,Threat
EVT04790,2026-04-16 00:00:00,U4203,Hredhaan Issac,Legal,Developer,Pune,File,Download,871,840,6,0.063,None,Low,Normal
EVT04791,2026-04-06 04:12:00,U1184,Krishna Sundaram,HR,Developer,Bangalore,Database,Read,597,521,11,0.051,None,Low,Normal
EVT04792,2026-09-20 22:58:00,U8595,Ojasvi Pant,Marketing,Executive,Chennai,API,Delete,1081,966,17,0.279,None,Low,Normal
EVT04793,2026-06-18 23:03:00,U3919,Janani Subramaniam,IT Security,Manager,Mumbai,Database,Read,4140,828,97,0.895,Impossible Travel,High,Threat
EVT04794,2026-12-24 07:56:00,U2733,Panini Raval,IT Security,Developer,Bangalore,Cloud Storage,Delete,3584,512,74,0.788,Data Exfiltration,Critical,Threat
EVT04795,2026-02-06 09:32:00,U9869,Krishna Dube,Engineering,Analyst,Mumbai,Database,Write,218,185,9,0.194,None,Low,Normal
EVT04796,2026-02-03 02:00:00,U1352,Bhavya Sheth,Marketing,Executive,Chennai,Cloud Storage,Delete,913,958,18,0.275,None,Low,Normal
EVT04797,2026-09-29 19:32:00,U2023,Shravya Dutta,HR,System Admin,Mumbai,Cloud Storage,Write,3304,472,85,0.738,Credential Abuse,High,Threat
EVT04798,2026-11-07 06:10:00,U9292,Abhimanyu Narayan,Engineering,Executive,Pune,API,Delete,156,169,15,0.21,None,Low,Normal
EVT04799,2026-11-18 13:17:00,U9863,Odika Arya,Legal,System Admin,Pune,Cloud Storage,Read,1045,973,22,0.094,None,Low,Normal
EVT04800,2026-09-05 09:50:00,U6308,Oeshi Bir,IT Security,System Admin,Bangalore,File,Download,791,692,32,0.015,None,Low,Normal
EVT04801,2026-03-02 18:35:00,U1771,Saumya Om,HR,Developer,Hyderabad,API,Download,114,110,15,0.271,None,Low,Normal
EVT04802,2026-12-09 09:27:00,U3941,Urishilla Mody,HR,Developer,Bangalore,File,Read,143,137,24,0.096,None,Low,Normal
EVT04803,2026-11-12 22:46:00,U7888,Devika Mane,HR,Analyst,Pune,File,Write,989,973,35,0.14,None,Low,Normal
EVT04804,2026-04-17 03:37:00,U2898,Pooja Bansal,Finance,Executive,Chennai,File,Delete,79,85,8,0.187,None,Low,Normal
EVT04805,2026-09-02 12:34:00,U2926,Reyansh Walla,Operations,Manager,Hyderabad,Cloud Storage,Download,385,415,28,0.092,None,Low,Normal
EVT04806,2026-06-08 17:52:00,U8381,Ayush Uppal,Engineering,Analyst,Pune,Database,Read,1488,248,88,0.864,Data Exfiltration,High,Threat
EVT04807,2026-04-30 21:03:00,U3968,Yadavi Dhingra,Engineering,Developer,Hyderabad,API,Download,4829,439,81,0.932,Credential Abuse,High,Threat
EVT04808,2026-12-31 21:13:00,U2974,Nathaniel Karpe,Legal,Executive,Delhi,File,Delete,674,642,5,0.297,None,Low,Normal
EVT04809,2026-06-23 15:00:00,U7565,Ekavir Nanda,Marketing,Executive,Bangalore,API,Delete,341,374,24,0.181,None,Low,Normal
EVT04810,2026-01-21 20:09:00,U5646,Dayita Randhawa,Marketing,Developer,Bangalore,Database,Read,1035,998,3,0.287,None,Low,Normal
EVT04811,2026-03-10 00:02:00,U9778,Kala Devan,Legal,Manager,Hyderabad,API,Read,338,353,26,0.141,None,Low,Normal
EVT04812,2026-10-08 04:52:00,U5719,Varsha Jain,Finance,Manager,Pune,Database,Download,183,192,23,0.001,None,Low,Normal
EVT04813,2026-11-10 13:53:00,U5556,Maanav Gole,Finance,Executive,Bangalore,Database,Download,624,608,29,0.033,None,Low,Normal
EVT04814,2026-09-27 01:55:00,U2604,Rehaan Raghavan,Finance,Developer,Chennai,API,Read,495,472,35,0.115,None,Low,Normal
EVT04815,2026-07-17 17:24:00,U6797,Kavya Mander,Legal,Developer,Pune,API,Write,485,530,6,0.158,None,Low,Normal
EVT04816,2026-08-30 22:45:00,U5195,Sai Deep,Marketing,Manager,Mumbai,Cloud Storage,Read,747,768,10,0.231,None,Low,Normal
EVT04817,2026-04-01 10:44:00,U1118,Rachit Ahuja,Operations,Executive,Delhi,API,Write,584,581,4,0.024,None,Low,Normal
EVT04818,2026-01-17 15:49:00,U9036,Veer Gola,Legal,Executive,Bangalore,Cloud Storage,Download,746,663,9,0.075,None,Low,Normal
EVT04819,2026-03-24 23:49:00,U2390,Anika Menon,Legal,Executive,Pune,Database,Write,330,354,29,0.139,None,Low,Normal
EVT04820,2026-01-22 11:04:00,U8370,Rehaan Nair,Marketing,Developer,Mumbai,API,Delete,2737,391,82,0.84,Data Exfiltration,High,Threat
EVT04821,2026-09-09 09:00:00,U8270,Wishi Kakar,Operations,Developer,Delhi,Database,Write,816,694,22,0.077,None,Low,Normal
EVT04822,2026-11-17 17:16:00,U6781,Siddharth Ram,Finance,Executive,Delhi,Database,Delete,532,578,2,0.291,None,Low,Normal
EVT04823,2026-01-21 10:14:00,U1351,Chavvi Mangat,Engineering,Developer,Pune,File,Delete,10428,869,97,0.871,Privilege Escalation,Critical,Threat
EVT04824,2026-09-12 09:34:00,U5033,Yoshita Barman,Marketing,Executive,Delhi,API,Read,2244,132,84,0.97,Impossible Travel,Critical,Threat
EVT04825,2026-07-06 23:12:00,U5874,Garima Mitra,HR,Analyst,Hyderabad,Database,Delete,635,738,31,0.177,None,Low,Normal
EVT04826,2026-09-10 19:10:00,U2076,Kavya Narang,Finance,Manager,Mumbai,File,Read,507,434,31,0.131,None,Low,Normal
EVT04827,2026-11-03 22:24:00,U9381,Nirja Ahluwalia,Finance,Analyst,Chennai,API,Write,231,249,30,0.036,None,Low,Normal
EVT04828,2026-06-16 16:54:00,U6867,Pooja Bhattacharyya,HR,System Admin,Bangalore,Database,Download,386,445,29,0.052,None,Low,Normal
EVT04829,2026-05-29 13:25:00,U3083,Vyanjana Sarna,IT Security,System Admin,Bangalore,API,Delete,363,363,17,0.281,None,Low,Normal
EVT04830,2026-01-04 23:06:00,U2347,Manbir Choudhary,Legal,Executive,Hyderabad,API,Write,1094,962,9,0.193,None,Low,Normal
EVT04831,2026-06-12 04:57:00,U1705,Indira Goyal,Engineering,System Admin,Delhi,File,Read,62,72,30,0.028,None,Low,Normal
EVT04832,2026-06-10 06:11:00,U4808,Patrick Rattan,Finance,Analyst,Mumbai,Cloud Storage,Delete,844,755,33,0.066,None,Low,Normal
EVT04833,2026-12-02 12:04:00,U6562,Udant Viswanathan,HR,Analyst,Chennai,File,Write,237,201,16,0.114,None,Low,Normal
EVT04834,2026-10-30 03:54:00,U5151,Finn Madan,Engineering,Executive,Delhi,Database,Download,124,133,25,0.058,None,Low,Normal
EVT04835,2026-04-07 12:53:00,U3637,Hemal Bhatnagar,Finance,System Admin,Chennai,Database,Download,618,755,1,0.029,None,Low,Normal
EVT04836,2026-09-02 19:49:00,U9017,Gavin Palla,Engineering,Analyst,Hyderabad,File,Read,1470,105,75,0.731,Privilege Escalation,High,Threat
EVT04837,2026-12-08 15:11:00,U2185,Luke Lad,Marketing,Developer,Mumbai,File,Delete,949,895,31,0.269,None,Low,Normal
EVT04838,2026-10-02 09:22:00,U3466,Ayushman Sandhu,Engineering,Manager,Delhi,Cloud Storage,Read,1001,970,7,0.146,None,Low,Normal
EVT04839,2026-09-25 02:06:00,U8857,Warjas Prakash,Legal,Developer,Bangalore,Cloud Storage,Delete,57,64,25,0.103,None,Low,Normal
EVT04840,2026-05-06 18:31:00,U4410,Noah Ghosh,Finance,Analyst,Hyderabad,API,Delete,710,653,12,0.039,None,Low,Normal
EVT04841,2026-10-08 09:21:00,U6097,Vincent Pradhan,HR,Manager,Pune,API,Delete,401,480,6,0.243,None,Low,Normal
EVT04842,2026-04-27 09:35:00,U2072,Chatura Mukherjee,Finance,Analyst,Mumbai,API,Write,506,482,29,0.226,None,Low,Normal
EVT04843,2026-02-10 10:46:00,U7908,Bimala Pall,IT Security,System Admin,Delhi,File,Write,8320,832,71,0.89,Data Exfiltration,High,Threat
EVT04844,2026-06-28 19:56:00,U2231,Rayaan Mistry,Finance,Analyst,Bangalore,Database,Read,903,797,17,0.118,None,Low,Normal
EVT04845,2026-02-04 02:12:00,U6100,Wahab Batra,Marketing,Developer,Delhi,Cloud Storage,Download,3231,359,92,0.804,Data Exfiltration,High,Threat
EVT04846,2026-12-10 19:53:00,U3975,Gauri Bhat,HR,System Admin,Pune,API,Write,595,631,1,0.05,None,Low,Normal
EVT04847,2026-01-17 04:20:00,U9056,Yashasvi Gole,IT Security,System Admin,Chennai,Cloud Storage,Delete,189,205,30,0.142,None,Low,Normal
EVT04848,2026-09-14 16:31:00,U3690,Aachal Swaminathan,Marketing,Executive,Bangalore,File,Download,300,339,16,0.229,None,Low,Normal
EVT04849,2026-09-07 09:36:00,U4874,Anjali Upadhyay,Engineering,System Admin,Mumbai,Database,Read,8983,691,82,0.71,Credential Abuse,Critical,Threat
EVT04850,2026-04-26 03:35:00,U3375,Sai Naik,HR,Manager,Pune,File,Delete,840,991,19,0.084,None,Low,Normal
EVT04851,2026-08-10 04:42:00,U9605,Jeet Babu,Engineering,System Admin,Chennai,File,Delete,786,703,22,0.024,None,Low,Normal
EVT04852,2026-12-04 11:42:00,U3301,Aashi De,Marketing,Executive,Bangalore,File,Write,147,140,25,0.215,None,Low,Normal
EVT04853,2026-03-04 03:02:00,U5420,Orinder Bath,HR,Executive,Hyderabad,Cloud Storage,Download,215,244,19,0.199,None,Low,Normal
EVT04854,2026-06-04 01:18:00,U6760,Avni Om,Engineering,Developer,Mumbai,API,Delete,6432,804,93,0.871,Data Exfiltration,High,Threat
EVT04855,2026-10-28 22:11:00,U8677,Wyatt Oza,Operations,Manager,Bangalore,Cloud Storage,Read,1040,878,16,0.256,None,Low,Normal
EVT04856,2026-10-15 17:30:00,U3636,Nirja Mani,Finance,System Admin,Mumbai,API,Read,214,238,6,0.228,None,Low,Normal
EVT04857,2026-04-26 04:46:00,U9470,Divya Borde,Legal,Executive,Bangalore,API,Delete,727,616,1,0.133,None,Low,Normal
EVT04858,2026-08-23 08:38:00,U6566,Banjeet Khare,Finance,Developer,Bangalore,Cloud Storage,Read,334,330,23,0.028,None,Low,Normal
EVT04859,2026-12-02 09:40:00,U9228,Nitara Sastry,Engineering,System Admin,Pune,Cloud Storage,Write,3552,444,72,0.841,Impossible Travel,High,Threat
EVT04860,2026-08-14 13:28:00,U4769,Jairaj Chaudhary,IT Security,Executive,Bangalore,File,Delete,994,916,24,0.123,None,Low,Normal
EVT04861,2026-07-15 13:12:00,U8411,Samarth Pall,Engineering,Manager,Pune,Database,Read,315,379,19,0.078,None,Low,Normal
EVT04862,2026-08-23 01:40:00,U6313,Christopher Agrawal,Engineering,Developer,Bangalore,Database,Write,273,269,10,0.042,None,Low,Normal
EVT04863,2026-08-05 05:04:00,U2640,Udant Narang,HR,Analyst,Hyderabad,Database,Delete,809,723,16,0.017,None,Low,Normal
EVT04864,2026-01-18 07:56:00,U3490,Nihal Ramachandran,Legal,Manager,Hyderabad,Database,Write,707,652,20,0.263,None,Low,Normal
EVT04865,2026-11-16 10:16:00,U1747,Anay Chana,IT Security,System Admin,Chennai,API,Write,439,456,11,0.113,None,Low,Normal
EVT04866,2026-01-14 09:23:00,U1117,Kala Brar,Marketing,System Admin,Delhi,API,Delete,260,316,19,0.174,None,Low,Normal
EVT04867,2026-09-12 21:21:00,U1298,Siddharth Ghosh,Legal,Analyst,Hyderabad,Database,Write,420,394,24,0.1,None,Low,Normal
EVT04868,2026-09-04 04:43:00,U4633,Bimala Sampath,Engineering,Manager,Delhi,File,Download,1269,141,83,0.874,Impossible Travel,High,Threat
EVT04869,2026-11-13 12:32:00,U5889,Hardik Kamdar,Engineering,Analyst,Hyderabad,Database,Delete,623,669,33,0.053,None,Low,Normal
EVT04870,2026-08-29 15:35:00,U9090,Kamala Soman,HR,Analyst,Mumbai,File,Delete,7848,654,77,0.749,Impossible Travel,Critical,Threat
EVT04871,2026-04-23 05:37:00,U7348,Janya Thaman,IT Security,Executive,Mumbai,File,Read,352,380,23,0.29,None,Low,Normal
EVT04872,2026-12-03 20:12:00,U3604,Pahal Barad,HR,Executive,Chennai,File,Write,730,764,10,0.238,None,Low,Normal
EVT04873,2026-10-23 20:49:00,U7359,Bhavika Parmer,Marketing,Executive,Chennai,Database,Read,794,669,2,0.12,None,Low,Normal
EVT04874,2026-05-12 02:09:00,U9687,Ishwar Bora,Engineering,Developer,Mumbai,API,Read,1088,983,21,0.052,None,Low,Normal
EVT04875,2026-07-05 09:12:00,U2566,Hemal Sami,Operations,Manager,Pune,Cloud Storage,Read,382,455,30,0.191,None,Low,Normal
EVT04876,2026-01-22 07:31:00,U1738,Ekapad Goda,IT Security,Developer,Bangalore,API,Delete,309,286,1,0.266,None,Low,Normal
EVT04877,2026-11-19 11:15:00,U8760,Henry Sridhar,Legal,Executive,Chennai,Database,Read,776,648,17,0.152,None,Low,Normal
EVT04878,2026-01-19 00:09:00,U6878,Darpan Menon,IT Security,Developer,Hyderabad,File,Download,920,980,34,0.085,None,Low,Normal
EVT04879,2026-12-30 16:15:00,U2711,Shravya Karpe,Engineering,Analyst,Pune,Cloud Storage,Download,1651,127,96,0.873,Credential Abuse,High,Threat
EVT04880,2026-04-27 22:38:00,U3192,Mitesh Kapoor,Marketing,Analyst,Pune,API,Download,943,983,3,0.189,None,Low,Normal
EVT04881,2026-01-11 01:01:00,U6048,Edhitha Talwar,Legal,System Admin,Delhi,API,Write,507,556,1,0.234,None,Low,Normal
EVT04882,2026-12-09 22:23:00,U2639,Jack Bahri,Engineering,Analyst,Mumbai,API,Delete,1003,972,9,0.14,None,Low,Normal
EVT04883,2026-11-29 13:49:00,U5557,Charvi Doctor,Finance,System Admin,Mumbai,API,Download,407,409,18,0.275,None,Low,Normal
EVT04884,2026-09-08 03:40:00,U7867,Ansh Nagar,HR,System Admin,Bangalore,Cloud Storage,Delete,949,801,16,0.119,None,Low,Normal
EVT04885,2026-10-22 18:46:00,U9485,Radhika Iyer,Engineering,Executive,Mumbai,API,Delete,627,742,5,0.272,None,Low,Normal
EVT04886,2026-08-08 00:55:00,U9039,Yash Dube,Marketing,Manager,Mumbai,Cloud Storage,Write,10526,554,78,0.92,Privilege Escalation,High,Threat
EVT04887,2026-03-01 15:03:00,U1443,Anya Lanka,HR,Executive,Chennai,API,Read,25,30,18,0.171,None,Low,Normal
EVT04888,2026-03-03 18:39:00,U2470,Upma Shere,Legal,Manager,Bangalore,Database,Download,245,296,20,0.14,None,Low,Normal
EVT04889,2026-12-12 22:31:00,U8146,Max Jhaveri,Finance,Executive,Mumbai,API,Write,137,115,33,0.017,None,Low,Normal
EVT04890,2026-04-23 05:19:00,U5303,Tanay Chanda,IT Security,System Admin,Pune,Database,Read,176,196,32,0.013,None,Low,Normal
EVT04891,2026-11-23 16:06:00,U5410,Imaran Patil,Legal,Manager,Delhi,File,Write,8235,549,80,0.782,Credential Abuse,Critical,Threat
EVT04892,2026-03-20 16:40:00,U6216,Bhavika Muni,IT Security,Developer,Delhi,Cloud Storage,Download,3136,196,89,0.888,Data Exfiltration,Critical,Threat
EVT04893,2026-04-19 14:08:00,U3155,Meghana Narasimhan,IT Security,Manager,Pune,Database,Download,203,198,2,0.153,None,Low,Normal
EVT04894,2026-08-09 07:50:00,U5532,Baghyawati Dhar,Engineering,Manager,Chennai,Cloud Storage,Delete,652,728,3,0.165,None,Low,Normal
EVT04895,2026-05-27 10:59:00,U9414,Advaith Seshadri,Legal,Developer,Delhi,Database,Write,556,689,20,0.084,None,Low,Normal
EVT04896,2026-05-26 18:08:00,U7879,Warhi Saraf,Legal,Manager,Pune,Cloud Storage,Delete,173,177,19,0.033,None,Low,Normal
EVT04897,2026-11-30 08:34:00,U1904,Nakul Varty,Engineering,Developer,Delhi,File,Read,845,922,23,0.07,None,Low,Normal
